,Series Name,Period,Frequency,Value,Units
1208,"Henry Hub Natural Gas Spot Price, Daily",20160215,D,2.08,Dollars per Million Btu
1209,"Henry Hub Natural Gas Spot Price, Daily",20160212,D,2.08,Dollars per Million Btu
1210,"Henry Hub Natural Gas Spot Price, Daily",20160211,D,2.15,Dollars per Million Btu
1211,"Henry Hub Natural Gas Spot Price, Daily",20160210,D,2.16,Dollars per Million Btu
1212,"Henry Hub Natural Gas Spot Price, Daily",20160209,D,2.17,Dollars per Million Btu
1213,"Henry Hub Natural Gas Spot Price, Daily",20160208,D,2.23,Dollars per Million Btu
1214,"Henry Hub Natural Gas Spot Price, Daily",20160205,D,2.08,Dollars per Million Btu
1215,"Henry Hub Natural Gas Spot Price, Daily",20160204,D,2.07,Dollars per Million Btu
1216,"Henry Hub Natural Gas Spot Price, Daily",20160203,D,2.06,Dollars per Million Btu
1217,"Henry Hub Natural Gas Spot Price, Daily",20160202,D,2.07,Dollars per Million Btu
1218,"Henry Hub Natural Gas Spot Price, Daily",20160201,D,2.28,Dollars per Million Btu
1219,"Henry Hub Natural Gas Spot Price, Daily",20160129,D,2.28,Dollars per Million Btu
1220,"Henry Hub Natural Gas Spot Price, Daily",20160128,D,2.15,Dollars per Million Btu
1221,"Henry Hub Natural Gas Spot Price, Daily",20160127,D,2.26,Dollars per Million Btu
1222,"Henry Hub Natural Gas Spot Price, Daily",20160126,D,2.26,Dollars per Million Btu
1223,"Henry Hub Natural Gas Spot Price, Daily",20160125,D,2.16,Dollars per Million Btu
1224,"Henry Hub Natural Gas Spot Price, Daily",20160122,D,2.21,Dollars per Million Btu
1225,"Henry Hub Natural Gas Spot Price, Daily",20160121,D,2.22,Dollars per Million Btu
1226,"Henry Hub Natural Gas Spot Price, Daily",20160120,D,2.18,Dollars per Million Btu
1227,"Henry Hub Natural Gas Spot Price, Daily",20160119,D,2.23,Dollars per Million Btu
1228,"Henry Hub Natural Gas Spot Price, Daily",20160118,D,2.18,Dollars per Million Btu
1229,"Henry Hub Natural Gas Spot Price, Daily",20160115,D,2.18,Dollars per Million Btu
1230,"Henry Hub Natural Gas Spot Price, Daily",20160114,D,2.21,Dollars per Million Btu
1231,"Henry Hub Natural Gas Spot Price, Daily",20160113,D,2.28,Dollars per Million Btu
1232,"Henry Hub Natural Gas Spot Price, Daily",20160112,D,2.4,Dollars per Million Btu
1233,"Henry Hub Natural Gas Spot Price, Daily",20160111,D,2.54,Dollars per Million Btu
1234,"Henry Hub Natural Gas Spot Price, Daily",20160108,D,2.47,Dollars per Million Btu
1235,"Henry Hub Natural Gas Spot Price, Daily",20160107,D,2.35,Dollars per Million Btu
1236,"Henry Hub Natural Gas Spot Price, Daily",20160106,D,2.37,Dollars per Million Btu
1237,"Henry Hub Natural Gas Spot Price, Daily",20160105,D,2.33,Dollars per Million Btu
1238,"Henry Hub Natural Gas Spot Price, Daily",20160104,D,2.39,Dollars per Million Btu
1239,"Henry Hub Natural Gas Spot Price, Daily",20160101,D,2.28,Dollars per Million Btu
1240,"Henry Hub Natural Gas Spot Price, Daily",20151231,D,2.28,Dollars per Million Btu
1241,"Henry Hub Natural Gas Spot Price, Daily",20151230,D,2.28,Dollars per Million Btu
1242,"Henry Hub Natural Gas Spot Price, Daily",20151229,D,2.39,Dollars per Million Btu
1243,"Henry Hub Natural Gas Spot Price, Daily",20151228,D,2.11,Dollars per Million Btu
1244,"Henry Hub Natural Gas Spot Price, Daily",20151225,D,1.63,Dollars per Million Btu
1245,"Henry Hub Natural Gas Spot Price, Daily",20151224,D,1.63,Dollars per Million Btu
1246,"Henry Hub Natural Gas Spot Price, Daily",20151223,D,1.63,Dollars per Million Btu
1247,"Henry Hub Natural Gas Spot Price, Daily",20151222,D,1.73,Dollars per Million Btu
1248,"Henry Hub Natural Gas Spot Price, Daily",20151221,D,1.76,Dollars per Million Btu
1249,"Henry Hub Natural Gas Spot Price, Daily",20151218,D,1.74,Dollars per Million Btu
1250,"Henry Hub Natural Gas Spot Price, Daily",20151217,D,1.79,Dollars per Million Btu
1251,"Henry Hub Natural Gas Spot Price, Daily",20151216,D,1.7,Dollars per Million Btu
1252,"Henry Hub Natural Gas Spot Price, Daily",20151215,D,1.66,Dollars per Million Btu
1253,"Henry Hub Natural Gas Spot Price, Daily",20151214,D,1.7,Dollars per Million Btu
1254,"Henry Hub Natural Gas Spot Price, Daily",20151211,D,1.79,Dollars per Million Btu
1255,"Henry Hub Natural Gas Spot Price, Daily",20151210,D,1.95,Dollars per Million Btu
1256,"Henry Hub Natural Gas Spot Price, Daily",20151209,D,2.0,Dollars per Million Btu
1257,"Henry Hub Natural Gas Spot Price, Daily",20151208,D,2.01,Dollars per Million Btu
1258,"Henry Hub Natural Gas Spot Price, Daily",20151207,D,2.06,Dollars per Million Btu
1259,"Henry Hub Natural Gas Spot Price, Daily",20151204,D,2.1,Dollars per Million Btu
1260,"Henry Hub Natural Gas Spot Price, Daily",20151203,D,2.14,Dollars per Million Btu
1261,"Henry Hub Natural Gas Spot Price, Daily",20151202,D,2.19,Dollars per Million Btu
1262,"Henry Hub Natural Gas Spot Price, Daily",20151201,D,2.11,Dollars per Million Btu
1263,"Henry Hub Natural Gas Spot Price, Daily",20151130,D,2.11,Dollars per Million Btu
1264,"Henry Hub Natural Gas Spot Price, Daily",20151127,D,2.14,Dollars per Million Btu
1265,"Henry Hub Natural Gas Spot Price, Daily",20151126,D,2.14,Dollars per Million Btu
1266,"Henry Hub Natural Gas Spot Price, Daily",20151125,D,2.14,Dollars per Million Btu
1267,"Henry Hub Natural Gas Spot Price, Daily",20151124,D,2.14,Dollars per Million Btu
1268,"Henry Hub Natural Gas Spot Price, Daily",20151123,D,2.18,Dollars per Million Btu
1269,"Henry Hub Natural Gas Spot Price, Daily",20151120,D,2.18,Dollars per Million Btu
1270,"Henry Hub Natural Gas Spot Price, Daily",20151119,D,2.1,Dollars per Million Btu
1271,"Henry Hub Natural Gas Spot Price, Daily",20151118,D,2.1,Dollars per Million Btu
1272,"Henry Hub Natural Gas Spot Price, Daily",20151117,D,2.05,Dollars per Million Btu
1273,"Henry Hub Natural Gas Spot Price, Daily",20151116,D,2.02,Dollars per Million Btu
1274,"Henry Hub Natural Gas Spot Price, Daily",20151113,D,2.02,Dollars per Million Btu
1275,"Henry Hub Natural Gas Spot Price, Daily",20151112,D,2.05,Dollars per Million Btu
1276,"Henry Hub Natural Gas Spot Price, Daily",20151111,D,2.13,Dollars per Million Btu
1277,"Henry Hub Natural Gas Spot Price, Daily",20151110,D,2.14,Dollars per Million Btu
1278,"Henry Hub Natural Gas Spot Price, Daily",20151109,D,2.19,Dollars per Million Btu
1279,"Henry Hub Natural Gas Spot Price, Daily",20151106,D,2.19,Dollars per Million Btu
1280,"Henry Hub Natural Gas Spot Price, Daily",20151105,D,2.04,Dollars per Million Btu
1281,"Henry Hub Natural Gas Spot Price, Daily",20151104,D,2.04,Dollars per Million Btu
1282,"Henry Hub Natural Gas Spot Price, Daily",20151103,D,1.92,Dollars per Million Btu
1283,"Henry Hub Natural Gas Spot Price, Daily",20151102,D,1.92,Dollars per Million Btu
1284,"Henry Hub Natural Gas Spot Price, Daily",20151030,D,1.98,Dollars per Million Btu
1285,"Henry Hub Natural Gas Spot Price, Daily",20151029,D,2.15,Dollars per Million Btu
1286,"Henry Hub Natural Gas Spot Price, Daily",20151028,D,2.14,Dollars per Million Btu
1287,"Henry Hub Natural Gas Spot Price, Daily",20151027,D,2.14,Dollars per Million Btu
1288,"Henry Hub Natural Gas Spot Price, Daily",20151026,D,2.18,Dollars per Million Btu
1289,"Henry Hub Natural Gas Spot Price, Daily",20151023,D,2.28,Dollars per Million Btu
1290,"Henry Hub Natural Gas Spot Price, Daily",20151022,D,2.37,Dollars per Million Btu
1291,"Henry Hub Natural Gas Spot Price, Daily",20151021,D,2.37,Dollars per Million Btu
1292,"Henry Hub Natural Gas Spot Price, Daily",20151020,D,2.46,Dollars per Million Btu
1293,"Henry Hub Natural Gas Spot Price, Daily",20151019,D,2.43,Dollars per Million Btu
1294,"Henry Hub Natural Gas Spot Price, Daily",20151016,D,2.42,Dollars per Million Btu
1295,"Henry Hub Natural Gas Spot Price, Daily",20151015,D,2.54,Dollars per Million Btu
1296,"Henry Hub Natural Gas Spot Price, Daily",20151014,D,2.47,Dollars per Million Btu
1297,"Henry Hub Natural Gas Spot Price, Daily",20151013,D,2.47,Dollars per Million Btu
1298,"Henry Hub Natural Gas Spot Price, Daily",20151012,D,2.48,Dollars per Million Btu
1299,"Henry Hub Natural Gas Spot Price, Daily",20151009,D,2.49,Dollars per Million Btu
1300,"Henry Hub Natural Gas Spot Price, Daily",20151008,D,2.35,Dollars per Million Btu
1301,"Henry Hub Natural Gas Spot Price, Daily",20151007,D,2.35,Dollars per Million Btu
1302,"Henry Hub Natural Gas Spot Price, Daily",20151006,D,2.35,Dollars per Million Btu
1303,"Henry Hub Natural Gas Spot Price, Daily",20151005,D,2.34,Dollars per Million Btu
1304,"Henry Hub Natural Gas Spot Price, Daily",20151002,D,2.37,Dollars per Million Btu
1305,"Henry Hub Natural Gas Spot Price, Daily",20151001,D,2.37,Dollars per Million Btu
1306,"Henry Hub Natural Gas Spot Price, Daily",20150930,D,2.47,Dollars per Million Btu
1307,"Henry Hub Natural Gas Spot Price, Daily",20150929,D,2.57,Dollars per Million Btu
1308,"Henry Hub Natural Gas Spot Price, Daily",20150928,D,2.66,Dollars per Million Btu
1309,"Henry Hub Natural Gas Spot Price, Daily",20150925,D,2.6,Dollars per Million Btu
1310,"Henry Hub Natural Gas Spot Price, Daily",20150924,D,2.62,Dollars per Million Btu
1311,"Henry Hub Natural Gas Spot Price, Daily",20150923,D,2.62,Dollars per Million Btu
1312,"Henry Hub Natural Gas Spot Price, Daily",20150922,D,2.61,Dollars per Million Btu
1313,"Henry Hub Natural Gas Spot Price, Daily",20150921,D,2.61,Dollars per Million Btu
1314,"Henry Hub Natural Gas Spot Price, Daily",20150918,D,2.69,Dollars per Million Btu
1315,"Henry Hub Natural Gas Spot Price, Daily",20150917,D,2.69,Dollars per Million Btu
1316,"Henry Hub Natural Gas Spot Price, Daily",20150916,D,2.69,Dollars per Million Btu
1317,"Henry Hub Natural Gas Spot Price, Daily",20150915,D,2.74,Dollars per Million Btu
1318,"Henry Hub Natural Gas Spot Price, Daily",20150914,D,2.7,Dollars per Million Btu
1319,"Henry Hub Natural Gas Spot Price, Daily",20150911,D,2.67,Dollars per Million Btu
1320,"Henry Hub Natural Gas Spot Price, Daily",20150910,D,2.71,Dollars per Million Btu
1321,"Henry Hub Natural Gas Spot Price, Daily",20150909,D,2.74,Dollars per Million Btu
1322,"Henry Hub Natural Gas Spot Price, Daily",20150908,D,2.74,Dollars per Million Btu
1323,"Henry Hub Natural Gas Spot Price, Daily",20150907,D,2.67,Dollars per Million Btu
1324,"Henry Hub Natural Gas Spot Price, Daily",20150904,D,2.67,Dollars per Million Btu
1325,"Henry Hub Natural Gas Spot Price, Daily",20150903,D,2.67,Dollars per Million Btu
1326,"Henry Hub Natural Gas Spot Price, Daily",20150902,D,2.7,Dollars per Million Btu
1327,"Henry Hub Natural Gas Spot Price, Daily",20150901,D,2.7,Dollars per Million Btu
1328,"Henry Hub Natural Gas Spot Price, Daily",20150831,D,2.7,Dollars per Million Btu
1329,"Henry Hub Natural Gas Spot Price, Daily",20150828,D,2.69,Dollars per Million Btu
1330,"Henry Hub Natural Gas Spot Price, Daily",20150827,D,2.69,Dollars per Million Btu
1331,"Henry Hub Natural Gas Spot Price, Daily",20150826,D,2.73,Dollars per Million Btu
1332,"Henry Hub Natural Gas Spot Price, Daily",20150825,D,2.71,Dollars per Million Btu
1333,"Henry Hub Natural Gas Spot Price, Daily",20150824,D,2.65,Dollars per Million Btu
1334,"Henry Hub Natural Gas Spot Price, Daily",20150821,D,2.7,Dollars per Million Btu
1335,"Henry Hub Natural Gas Spot Price, Daily",20150820,D,2.77,Dollars per Million Btu
1336,"Henry Hub Natural Gas Spot Price, Daily",20150819,D,2.77,Dollars per Million Btu
1337,"Henry Hub Natural Gas Spot Price, Daily",20150818,D,2.71,Dollars per Million Btu
1338,"Henry Hub Natural Gas Spot Price, Daily",20150817,D,2.79,Dollars per Million Btu
1339,"Henry Hub Natural Gas Spot Price, Daily",20150814,D,2.83,Dollars per Million Btu
1340,"Henry Hub Natural Gas Spot Price, Daily",20150813,D,2.93,Dollars per Million Btu
1341,"Henry Hub Natural Gas Spot Price, Daily",20150812,D,2.93,Dollars per Million Btu
1342,"Henry Hub Natural Gas Spot Price, Daily",20150811,D,2.84,Dollars per Million Btu
1343,"Henry Hub Natural Gas Spot Price, Daily",20150810,D,2.85,Dollars per Million Btu
1344,"Henry Hub Natural Gas Spot Price, Daily",20150807,D,2.76,Dollars per Million Btu
1345,"Henry Hub Natural Gas Spot Price, Daily",20150806,D,2.76,Dollars per Million Btu
1346,"Henry Hub Natural Gas Spot Price, Daily",20150805,D,2.85,Dollars per Million Btu
1347,"Henry Hub Natural Gas Spot Price, Daily",20150804,D,2.83,Dollars per Million Btu
1348,"Henry Hub Natural Gas Spot Price, Daily",20150803,D,2.76,Dollars per Million Btu
1349,"Henry Hub Natural Gas Spot Price, Daily",20150731,D,2.76,Dollars per Million Btu
1350,"Henry Hub Natural Gas Spot Price, Daily",20150730,D,2.87,Dollars per Million Btu
1351,"Henry Hub Natural Gas Spot Price, Daily",20150729,D,2.91,Dollars per Million Btu
1352,"Henry Hub Natural Gas Spot Price, Daily",20150728,D,2.89,Dollars per Million Btu
1353,"Henry Hub Natural Gas Spot Price, Daily",20150727,D,2.92,Dollars per Million Btu
1354,"Henry Hub Natural Gas Spot Price, Daily",20150724,D,2.92,Dollars per Million Btu
1355,"Henry Hub Natural Gas Spot Price, Daily",20150723,D,2.92,Dollars per Million Btu
1356,"Henry Hub Natural Gas Spot Price, Daily",20150722,D,2.84,Dollars per Million Btu
1357,"Henry Hub Natural Gas Spot Price, Daily",20150721,D,2.84,Dollars per Million Btu
1358,"Henry Hub Natural Gas Spot Price, Daily",20150720,D,2.88,Dollars per Million Btu
1359,"Henry Hub Natural Gas Spot Price, Daily",20150717,D,2.88,Dollars per Million Btu
1360,"Henry Hub Natural Gas Spot Price, Daily",20150716,D,2.9,Dollars per Million Btu
1361,"Henry Hub Natural Gas Spot Price, Daily",20150715,D,2.93,Dollars per Million Btu
1362,"Henry Hub Natural Gas Spot Price, Daily",20150714,D,2.88,Dollars per Million Btu
1363,"Henry Hub Natural Gas Spot Price, Daily",20150713,D,2.88,Dollars per Million Btu
1364,"Henry Hub Natural Gas Spot Price, Daily",20150710,D,2.7,Dollars per Million Btu
1365,"Henry Hub Natural Gas Spot Price, Daily",20150709,D,2.7,Dollars per Million Btu
1366,"Henry Hub Natural Gas Spot Price, Daily",20150708,D,2.77,Dollars per Million Btu
1367,"Henry Hub Natural Gas Spot Price, Daily",20150707,D,2.77,Dollars per Million Btu
1368,"Henry Hub Natural Gas Spot Price, Daily",20150706,D,2.79,Dollars per Million Btu
1369,"Henry Hub Natural Gas Spot Price, Daily",20150703,D,2.79,Dollars per Million Btu
1370,"Henry Hub Natural Gas Spot Price, Daily",20150702,D,2.79,Dollars per Million Btu
1371,"Henry Hub Natural Gas Spot Price, Daily",20150701,D,2.78,Dollars per Million Btu
1372,"Henry Hub Natural Gas Spot Price, Daily",20150630,D,2.8,Dollars per Million Btu
1373,"Henry Hub Natural Gas Spot Price, Daily",20150629,D,2.77,Dollars per Million Btu
1374,"Henry Hub Natural Gas Spot Price, Daily",20150626,D,2.77,Dollars per Million Btu
1375,"Henry Hub Natural Gas Spot Price, Daily",20150625,D,2.8,Dollars per Million Btu
1376,"Henry Hub Natural Gas Spot Price, Daily",20150624,D,2.83,Dollars per Million Btu
1377,"Henry Hub Natural Gas Spot Price, Daily",20150623,D,2.83,Dollars per Million Btu
1378,"Henry Hub Natural Gas Spot Price, Daily",20150622,D,2.79,Dollars per Million Btu
1379,"Henry Hub Natural Gas Spot Price, Daily",20150619,D,2.81,Dollars per Million Btu
1380,"Henry Hub Natural Gas Spot Price, Daily",20150618,D,2.93,Dollars per Million Btu
1381,"Henry Hub Natural Gas Spot Price, Daily",20150617,D,2.93,Dollars per Million Btu
1382,"Henry Hub Natural Gas Spot Price, Daily",20150616,D,2.94,Dollars per Million Btu
1383,"Henry Hub Natural Gas Spot Price, Daily",20150615,D,2.89,Dollars per Million Btu
1384,"Henry Hub Natural Gas Spot Price, Daily",20150612,D,2.88,Dollars per Million Btu
1385,"Henry Hub Natural Gas Spot Price, Daily",20150611,D,2.88,Dollars per Million Btu
1386,"Henry Hub Natural Gas Spot Price, Daily",20150610,D,2.81,Dollars per Million Btu
1387,"Henry Hub Natural Gas Spot Price, Daily",20150609,D,2.72,Dollars per Million Btu
1388,"Henry Hub Natural Gas Spot Price, Daily",20150608,D,2.6,Dollars per Million Btu
1389,"Henry Hub Natural Gas Spot Price, Daily",20150605,D,2.6,Dollars per Million Btu
1390,"Henry Hub Natural Gas Spot Price, Daily",20150604,D,2.6,Dollars per Million Btu
1391,"Henry Hub Natural Gas Spot Price, Daily",20150603,D,2.65,Dollars per Million Btu
1392,"Henry Hub Natural Gas Spot Price, Daily",20150602,D,2.63,Dollars per Million Btu
1393,"Henry Hub Natural Gas Spot Price, Daily",20150601,D,2.78,Dollars per Million Btu
1394,"Henry Hub Natural Gas Spot Price, Daily",20150529,D,2.78,Dollars per Million Btu
1395,"Henry Hub Natural Gas Spot Price, Daily",20150528,D,2.78,Dollars per Million Btu
1396,"Henry Hub Natural Gas Spot Price, Daily",20150527,D,2.82,Dollars per Million Btu
1397,"Henry Hub Natural Gas Spot Price, Daily",20150526,D,2.82,Dollars per Million Btu
1398,"Henry Hub Natural Gas Spot Price, Daily",20150522,D,2.96,Dollars per Million Btu
1399,"Henry Hub Natural Gas Spot Price, Daily",20150521,D,2.96,Dollars per Million Btu
1400,"Henry Hub Natural Gas Spot Price, Daily",20150520,D,3.04,Dollars per Million Btu
1401,"Henry Hub Natural Gas Spot Price, Daily",20150519,D,3.01,Dollars per Million Btu
1402,"Henry Hub Natural Gas Spot Price, Daily",20150518,D,3.01,Dollars per Million Btu
1403,"Henry Hub Natural Gas Spot Price, Daily",20150515,D,2.96,Dollars per Million Btu
1404,"Henry Hub Natural Gas Spot Price, Daily",20150514,D,2.87,Dollars per Million Btu
1405,"Henry Hub Natural Gas Spot Price, Daily",20150513,D,2.85,Dollars per Million Btu
1406,"Henry Hub Natural Gas Spot Price, Daily",20150512,D,2.85,Dollars per Million Btu
1407,"Henry Hub Natural Gas Spot Price, Daily",20150511,D,2.85,Dollars per Million Btu
1408,"Henry Hub Natural Gas Spot Price, Daily",20150508,D,2.78,Dollars per Million Btu
1409,"Henry Hub Natural Gas Spot Price, Daily",20150507,D,2.74,Dollars per Million Btu
1410,"Henry Hub Natural Gas Spot Price, Daily",20150506,D,2.76,Dollars per Million Btu
1411,"Henry Hub Natural Gas Spot Price, Daily",20150505,D,2.76,Dollars per Million Btu
1412,"Henry Hub Natural Gas Spot Price, Daily",20150504,D,2.72,Dollars per Million Btu
1413,"Henry Hub Natural Gas Spot Price, Daily",20150501,D,2.68,Dollars per Million Btu
1414,"Henry Hub Natural Gas Spot Price, Daily",20150430,D,2.56,Dollars per Million Btu
1415,"Henry Hub Natural Gas Spot Price, Daily",20150429,D,2.55,Dollars per Million Btu
1416,"Henry Hub Natural Gas Spot Price, Daily",20150428,D,2.55,Dollars per Million Btu
1417,"Henry Hub Natural Gas Spot Price, Daily",20150427,D,2.5,Dollars per Million Btu
1418,"Henry Hub Natural Gas Spot Price, Daily",20150424,D,2.59,Dollars per Million Btu
1419,"Henry Hub Natural Gas Spot Price, Daily",20150423,D,2.59,Dollars per Million Btu
1420,"Henry Hub Natural Gas Spot Price, Daily",20150422,D,2.63,Dollars per Million Btu
1421,"Henry Hub Natural Gas Spot Price, Daily",20150421,D,2.59,Dollars per Million Btu
1422,"Henry Hub Natural Gas Spot Price, Daily",20150420,D,2.57,Dollars per Million Btu
1423,"Henry Hub Natural Gas Spot Price, Daily",20150417,D,2.67,Dollars per Million Btu
1424,"Henry Hub Natural Gas Spot Price, Daily",20150416,D,2.61,Dollars per Million Btu
1425,"Henry Hub Natural Gas Spot Price, Daily",20150415,D,2.62,Dollars per Million Btu
1426,"Henry Hub Natural Gas Spot Price, Daily",20150414,D,2.58,Dollars per Million Btu
1427,"Henry Hub Natural Gas Spot Price, Daily",20150413,D,2.58,Dollars per Million Btu
1428,"Henry Hub Natural Gas Spot Price, Daily",20150410,D,2.58,Dollars per Million Btu
1429,"Henry Hub Natural Gas Spot Price, Daily",20150409,D,2.72,Dollars per Million Btu
1430,"Henry Hub Natural Gas Spot Price, Daily",20150408,D,2.71,Dollars per Million Btu
1431,"Henry Hub Natural Gas Spot Price, Daily",20150407,D,2.71,Dollars per Million Btu
1432,"Henry Hub Natural Gas Spot Price, Daily",20150406,D,2.63,Dollars per Million Btu
1433,"Henry Hub Natural Gas Spot Price, Daily",20150402,D,2.63,Dollars per Million Btu
1434,"Henry Hub Natural Gas Spot Price, Daily",20150401,D,2.62,Dollars per Million Btu
1435,"Henry Hub Natural Gas Spot Price, Daily",20150331,D,2.65,Dollars per Million Btu
1436,"Henry Hub Natural Gas Spot Price, Daily",20150330,D,2.64,Dollars per Million Btu
1437,"Henry Hub Natural Gas Spot Price, Daily",20150327,D,2.89,Dollars per Million Btu
1438,"Henry Hub Natural Gas Spot Price, Daily",20150326,D,2.77,Dollars per Million Btu
1439,"Henry Hub Natural Gas Spot Price, Daily",20150325,D,2.77,Dollars per Million Btu
1440,"Henry Hub Natural Gas Spot Price, Daily",20150324,D,2.79,Dollars per Million Btu
1441,"Henry Hub Natural Gas Spot Price, Daily",20150323,D,2.72,Dollars per Million Btu
1442,"Henry Hub Natural Gas Spot Price, Daily",20150320,D,2.86,Dollars per Million Btu
1443,"Henry Hub Natural Gas Spot Price, Daily",20150319,D,2.86,Dollars per Million Btu
1444,"Henry Hub Natural Gas Spot Price, Daily",20150318,D,2.8,Dollars per Million Btu
1445,"Henry Hub Natural Gas Spot Price, Daily",20150317,D,2.82,Dollars per Million Btu
1446,"Henry Hub Natural Gas Spot Price, Daily",20150316,D,2.68,Dollars per Million Btu
1447,"Henry Hub Natural Gas Spot Price, Daily",20150313,D,2.72,Dollars per Million Btu
1448,"Henry Hub Natural Gas Spot Price, Daily",20150312,D,2.82,Dollars per Million Btu
1449,"Henry Hub Natural Gas Spot Price, Daily",20150311,D,2.76,Dollars per Million Btu
1450,"Henry Hub Natural Gas Spot Price, Daily",20150310,D,2.76,Dollars per Million Btu
1451,"Henry Hub Natural Gas Spot Price, Daily",20150309,D,2.75,Dollars per Million Btu
1452,"Henry Hub Natural Gas Spot Price, Daily",20150306,D,2.89,Dollars per Million Btu
1453,"Henry Hub Natural Gas Spot Price, Daily",20150305,D,3.27,Dollars per Million Btu
1454,"Henry Hub Natural Gas Spot Price, Daily",20150304,D,3.27,Dollars per Million Btu
1455,"Henry Hub Natural Gas Spot Price, Daily",20150303,D,3.0,Dollars per Million Btu
1456,"Henry Hub Natural Gas Spot Price, Daily",20150302,D,2.79,Dollars per Million Btu
1457,"Henry Hub Natural Gas Spot Price, Daily",20150227,D,2.79,Dollars per Million Btu
1458,"Henry Hub Natural Gas Spot Price, Daily",20150226,D,3.21,Dollars per Million Btu
1459,"Henry Hub Natural Gas Spot Price, Daily",20150225,D,3.21,Dollars per Million Btu
1460,"Henry Hub Natural Gas Spot Price, Daily",20150224,D,3.22,Dollars per Million Btu
1461,"Henry Hub Natural Gas Spot Price, Daily",20150223,D,3.22,Dollars per Million Btu
1462,"Henry Hub Natural Gas Spot Price, Daily",20150220,D,3.02,Dollars per Million Btu
1463,"Henry Hub Natural Gas Spot Price, Daily",20150219,D,2.92,Dollars per Million Btu
1464,"Henry Hub Natural Gas Spot Price, Daily",20150218,D,2.92,Dollars per Million Btu
1465,"Henry Hub Natural Gas Spot Price, Daily",20150217,D,2.75,Dollars per Million Btu
1466,"Henry Hub Natural Gas Spot Price, Daily",20150213,D,2.75,Dollars per Million Btu
1467,"Henry Hub Natural Gas Spot Price, Daily",20150212,D,2.86,Dollars per Million Btu
1468,"Henry Hub Natural Gas Spot Price, Daily",20150211,D,2.86,Dollars per Million Btu
1469,"Henry Hub Natural Gas Spot Price, Daily",20150210,D,2.67,Dollars per Million Btu
1470,"Henry Hub Natural Gas Spot Price, Daily",20150209,D,2.62,Dollars per Million Btu
1471,"Henry Hub Natural Gas Spot Price, Daily",20150206,D,2.66,Dollars per Million Btu
1472,"Henry Hub Natural Gas Spot Price, Daily",20150205,D,2.66,Dollars per Million Btu
1473,"Henry Hub Natural Gas Spot Price, Daily",20150204,D,2.73,Dollars per Million Btu
1474,"Henry Hub Natural Gas Spot Price, Daily",20150203,D,2.67,Dollars per Million Btu
1475,"Henry Hub Natural Gas Spot Price, Daily",20150202,D,2.88,Dollars per Million Btu
1476,"Henry Hub Natural Gas Spot Price, Daily",20150130,D,2.88,Dollars per Million Btu
1477,"Henry Hub Natural Gas Spot Price, Daily",20150129,D,2.88,Dollars per Million Btu
1478,"Henry Hub Natural Gas Spot Price, Daily",20150128,D,2.89,Dollars per Million Btu
1479,"Henry Hub Natural Gas Spot Price, Daily",20150127,D,2.96,Dollars per Million Btu
1480,"Henry Hub Natural Gas Spot Price, Daily",20150126,D,2.92,Dollars per Million Btu
1481,"Henry Hub Natural Gas Spot Price, Daily",20150123,D,2.96,Dollars per Million Btu
1482,"Henry Hub Natural Gas Spot Price, Daily",20150122,D,2.95,Dollars per Million Btu
1483,"Henry Hub Natural Gas Spot Price, Daily",20150121,D,2.94,Dollars per Million Btu
1484,"Henry Hub Natural Gas Spot Price, Daily",20150120,D,2.94,Dollars per Million Btu
1485,"Henry Hub Natural Gas Spot Price, Daily",20150116,D,3.11,Dollars per Million Btu
1486,"Henry Hub Natural Gas Spot Price, Daily",20150115,D,3.32,Dollars per Million Btu
1487,"Henry Hub Natural Gas Spot Price, Daily",20150114,D,3.15,Dollars per Million Btu
1488,"Henry Hub Natural Gas Spot Price, Daily",20150113,D,2.92,Dollars per Million Btu
1489,"Henry Hub Natural Gas Spot Price, Daily",20150112,D,2.9,Dollars per Million Btu
1490,"Henry Hub Natural Gas Spot Price, Daily",20150109,D,2.96,Dollars per Million Btu
1491,"Henry Hub Natural Gas Spot Price, Daily",20150108,D,2.92,Dollars per Million Btu
1492,"Henry Hub Natural Gas Spot Price, Daily",20150107,D,3.08,Dollars per Million Btu
1493,"Henry Hub Natural Gas Spot Price, Daily",20150106,D,2.98,Dollars per Million Btu
1494,"Henry Hub Natural Gas Spot Price, Daily",20150105,D,3.22,Dollars per Million Btu
1495,"Henry Hub Natural Gas Spot Price, Daily",20150102,D,3.01,Dollars per Million Btu
