,Crypto,Date,Low,High,Open,Close,Volume
140,ETH,2020-06-12,227.84,239.54,230.14,237.53,133036.84861839
141,ETH,2020-06-11,225.2,250.26,248.27,230.15,240083.16277683
142,ETH,2020-06-10,242.13,250.56,244.04,248.16,142311.15342422
143,ETH,2020-06-09,238.91,249.99,246.55,244.03,111405.53181014
144,ETH,2020-06-08,240.82,247.97,244.79,246.55,93327.75056481
145,ETH,2020-06-07,234.48,245.45,241.92,244.81,128372.56725763
146,ETH,2020-06-06,237.67,244.52,240.04,241.92,60101.61055226
147,ETH,2020-06-05,238.65,247.9,243.18,240.04,117168.70393642
148,ETH,2020-06-04,236.17,246.73,244.59,243.18,159033.0192543
149,ETH,2020-06-03,233.28,245.39,237.7,244.6,112638.13782506
150,ETH,2020-06-02,225.6,253.6,248.42,237.71,270793.52134846
151,ETH,2020-06-01,230.59,251.46,231.43,248.41,216373.63959941
152,ETH,2020-05-31,229.46,245.46,243.85,231.54,162582.98189044
153,ETH,2020-05-30,218.33,247.36,220.55,243.84,254679.91896954
154,ETH,2020-05-29,217.52,224.84,220.39,220.62,135620.52543794
155,ETH,2020-05-28,204.5,220.68,208.41,220.44,146497.83268041
156,ETH,2020-05-27,200.76,208.48,200.87,208.41,77179.58901738
157,ETH,2020-05-26,196.65,205.03,204.13,200.91,100703.87164821
158,ETH,2020-05-25,198.01,205.71,199.63,204.06,81997.29845547
159,ETH,2020-05-24,199.3,210.67,206.61,199.63,106095.09791687
160,ETH,2020-05-23,204.56,211.3,207.3,206.66,67466.85940148
161,ETH,2020-05-22,196.12,209.28,198.61,207.32,129598.18331979
162,ETH,2020-05-21,191.27,211.52,209.95,198.62,179532.29834323
163,ETH,2020-05-20,205.1,215.5,214.8,209.96,104103.82197937
164,ETH,2020-05-19,209.22,215.84,214.86,214.71,98910.17410947
165,ETH,2020-05-18,206.99,216.99,207.05,214.97,163043.28096713
166,ETH,2020-05-17,199.1,210.0,200.5,207.05,114512.3105608
167,ETH,2020-05-16,193.24,203.36,194.66,200.53,89046.63238362
168,ETH,2020-05-15,191.35,204.3,203.4,194.7,145885.04950668
169,ETH,2020-05-14,195.7,206.25,199.92,203.4,169935.22065409
170,ETH,2020-05-13,188.36,201.59,189.93,199.92,145067.37490257
171,ETH,2020-05-12,185.79,192.89,185.93,190.1,114408.63558372
172,ETH,2020-05-11,176.43,193.77,187.65,185.93,266403.27205753
173,ETH,2020-05-10,180.01,210.06,210.06,187.73,479238.22296594
174,ETH,2020-05-09,208.27,214.79,211.65,210.0,120178.88081369
175,ETH,2020-05-08,207.2,217.0,212.5,211.59,156564.17053734
176,ETH,2020-05-07,196.82,215.99,199.1,212.47,259914.56415047
177,ETH,2020-05-06,198.18,211.21,205.5,199.26,172142.53654051
178,ETH,2020-05-05,201.33,212.17,207.02,205.43,126463.17604265
179,ETH,2020-05-04,195.17,210.96,210.24,206.86,209514.67319864
180,ETH,2020-05-03,205.28,219.48,214.25,210.24,145164.74879656
181,ETH,2020-05-02,210.57,215.59,212.08,214.25,86048.74335239
182,ETH,2020-05-01,206.18,217.58,206.22,212.09,153088.48477931
183,ETH,2020-04-30,202.3,227.5,215.74,206.23,410315.64169167
184,ETH,2020-04-29,196.64,219.59,196.64,215.66,377357.2932836
185,ETH,2020-04-28,192.5,197.95,196.88,196.67,105608.41827873
186,ETH,2020-04-27,189.6,199.41,197.8,196.78,165535.9963748
187,ETH,2020-04-26,192.54,200.0,194.42,197.83,134905.32156149
188,ETH,2020-04-25,185.97,198.2,187.92,194.42,147021.91304917
189,ETH,2020-04-24,184.97,189.91,185.65,187.84,125300.66822971
190,ETH,2020-04-23,178.44,194.86,183.1,185.66,271745.32794126
191,ETH,2020-04-22,170.02,184.41,171.05,183.11,178433.47878367
192,ETH,2020-04-21,168.44,174.93,170.39,171.07,169875.06657111
193,ETH,2020-04-20,166.4,186.67,180.28,170.5,280053.96893369
194,ETH,2020-04-19,176.53,189.92,187.85,180.39,194900.14018716
195,ETH,2020-04-18,170.69,191.22,170.85,187.88,320092.58324239
196,ETH,2020-04-17,168.5,175.1,172.58,170.89,136537.58680864
