,Crypto,Date,Low,High,Open,Close,Volume
225,REP,2020-03-19,7.99,9.25,8.16,8.8,112104.885699
226,REP,2020-03-18,6.81,8.58,7.33,8.23,95377.925519
227,REP,2020-03-17,6.66,7.49,6.75,7.32,39731.586552
228,REP,2020-03-16,6.11,7.58,7.41,6.8,45491.991733
229,REP,2020-03-15,7.05,8.18,7.35,7.45,49726.883276
230,REP,2020-03-14,7.2,8.55,7.87,7.32,56693.535004
231,REP,2020-03-13,5.56,8.89,7.01,7.91,167573.236494
232,REP,2020-03-12,6.5,11.49,11.38,6.58,159816.394474
233,REP,2020-03-11,10.73,11.95,11.57,11.45,44917.023451
234,REP,2020-03-10,11.23,13.23,12.04,11.57,98711.730231
235,REP,2020-03-09,10.52,12.29,11.03,12.02,61690.842714
236,REP,2020-03-08,10.91,12.58,12.58,11.01,37920.687554
237,REP,2020-03-07,12.49,13.5,12.7,12.57,57214.834917
238,REP,2020-03-06,12.36,12.75,12.53,12.72,14179.782617
239,REP,2020-03-05,12.41,12.93,12.58,12.52,23277.300826
240,REP,2020-03-04,12.05,12.77,12.24,12.58,24193.215425
241,REP,2020-03-03,11.95,13.09,12.74,12.22,37575.363377
242,REP,2020-03-02,12.25,13.5,12.35,12.75,81664.355667
243,REP,2020-03-01,11.03,13.89,11.05,12.34,178431.183934
244,REP,2020-02-29,11.05,11.57,11.4,11.05,11759.968717
245,REP,2020-02-28,10.75,11.81,11.54,11.38,24315.802341
246,REP,2020-02-27,10.66,12.36,11.02,11.56,32761.096638
247,REP,2020-02-26,10.63,12.65,12.6,11.02,40618.118975
248,REP,2020-02-25,12.3,13.2,13.2,12.57,24966.272756
249,REP,2020-02-24,12.22,14.24,13.91,13.21,46638.796836
250,REP,2020-02-23,13.11,13.96,13.13,13.89,14948.103736
251,REP,2020-02-22,13.02,13.58,13.54,13.11,18444.145567
252,REP,2020-02-21,13.17,13.94,13.94,13.52,46435.666727
253,REP,2020-02-20,12.45,13.99,13.49,13.94,58757.114599
254,REP,2020-02-19,13.01,15.9,14.17,13.46,74271.501718
255,REP,2020-02-18,13.47,14.58,13.95,14.17,82924.755714
256,REP,2020-02-17,12.71,14.51,14.39,13.92,71257.612451
257,REP,2020-02-16,12.86,15.17,14.67,14.4,79822.741991
258,REP,2020-02-15,14.5,17.18,16.43,14.67,95129.08615
259,REP,2020-02-14,15.86,16.89,16.19,16.43,191807.023559
260,REP,2020-02-13,16.05,18.03,17.33,16.19,112814.007076
261,REP,2020-02-12,16.58,18.98,16.79,17.32,83056.658186
262,REP,2020-02-11,15.64,16.97,16.23,16.78,59672.205242
263,REP,2020-02-10,15.57,16.5,16.43,16.31,23820.394408
264,REP,2020-02-09,16.03,16.75,16.14,16.41,44149.814432
265,REP,2020-02-08,15.06,16.42,15.87,16.21,48225.197371
266,REP,2020-02-07,15.53,16.14,15.65,15.87,34685.484677
267,REP,2020-02-06,15.48,16.71,15.66,15.68,50634.321125
268,REP,2020-02-05,14.85,15.92,15.46,15.73,99958.216719
269,REP,2020-02-04,14.47,17.49,15.18,15.46,152457.146017
270,REP,2020-02-03,14.26,15.25,14.3,15.17,36114.153978
271,REP,2020-02-02,13.92,14.73,14.18,14.27,41067.951914
272,REP,2020-02-01,14.0,14.37,14.11,14.15,33640.726809
273,REP,2020-01-31,14.0,14.63,14.63,14.06,26780.39181
274,REP,2020-01-30,13.87,14.75,14.02,14.65,44600.026355
275,REP,2020-01-29,13.91,14.72,14.63,14.02,85528.786172
276,REP,2020-01-28,14.19,14.8,14.47,14.61,39841.928228
277,REP,2020-01-27,14.35,15.29,14.39,14.41,66122.107257
278,REP,2020-01-26,13.92,14.9,14.48,14.35,46791.9753
279,REP,2020-01-25,14.09,15.75,15.03,14.45,100764.766953
280,REP,2020-01-24,12.86,15.2,13.66,15.04,84207.804945
281,REP,2020-01-23,12.85,13.95,13.84,13.66,25081.303811
282,REP,2020-01-22,13.65,14.49,13.97,13.84,25108.810112
283,REP,2020-01-21,13.67,14.49,13.93,13.97,26104.950679
