,Crypto,Date,Low,High,Open,Close,Volume
187,BTC,2020-04-26,7490.0,7715.0,7547.61,7706.4,9292.64077746
188,BTC,2020-04-25,7437.94,7720.0,7514.99,7547.61,7443.79619621
189,BTC,2020-04-24,7390.0,7612.24,7491.5,7514.64,13764.56695369
190,BTC,2020-04-23,7031.14,7775.0,7136.81,7488.83,22759.36481812
191,BTC,2020-04-22,6826.0,7167.37,6853.67,7136.84,13141.14072302
192,BTC,2020-04-21,6776.0,6959.0,6837.22,6853.68,14467.84248756
193,BTC,2020-04-20,6748.72,7227.11,7130.7,6838.19,18396.60555727
194,BTC,2020-04-19,7063.02,7275.0,7262.04,7130.71,8887.88875146
195,BTC,2020-04-18,7021.0,7308.0,7036.45,7261.76,11510.52116868
196,BTC,2020-04-17,7000.0,7156.66,7114.76,7037.46,13514.57644149
197,BTC,2020-04-16,6456.0,7217.27,6623.62,7112.64,28117.55707545
198,BTC,2020-04-15,6605.89,6940.0,6876.92,6624.12,14753.81361034
199,BTC,2020-04-14,6771.41,6997.38,6860.51,6877.37,12868.6061641
200,BTC,2020-04-13,6555.0,6908.13,6908.12,6861.21,22323.76661709
201,BTC,2020-04-12,6787.44,7200.0,6889.78,6908.13,12733.98839119
202,BTC,2020-04-11,6775.0,6955.0,6871.83,6889.65,8066.07536876
203,BTC,2020-04-10,6750.0,7305.91,7293.23,6871.91,19671.19020798
204,BTC,2020-04-09,7110.0,7377.0,7370.38,7293.24,12369.84267516
205,BTC,2020-04-08,7154.22,7430.0,7200.01,7370.11,15429.12191833
206,BTC,2020-04-07,7073.0,7466.0,7341.55,7200.01,22743.06622044
207,BTC,2020-04-06,6773.28,7373.37,6778.64,7341.56,27992.01318781
208,BTC,2020-04-05,6681.0,6925.0,6874.77,6778.25,8962.91059819
209,BTC,2020-04-04,6658.16,7025.53,6741.99,6874.77,10217.67907796
210,BTC,2020-04-03,6606.06,7050.0,6804.24,6741.99,14953.17963657
211,BTC,2020-04-02,6570.92,7292.11,6666.11,6804.52,28761.00804113
212,BTC,2020-04-01,6160.0,6744.99,6424.02,6666.11,17900.2508585
213,BTC,2020-03-31,6333.91,6524.79,6406.4,6424.35,11939.0253308
214,BTC,2020-03-30,5853.0,6631.23,5878.98,6406.4,23659.80264153
215,BTC,2020-03-29,5870.46,6279.96,6251.45,5877.21,16111.23637843
216,BTC,2020-03-28,6030.0,6372.36,6372.36,6251.82,20353.8748456
217,BTC,2020-03-27,6260.0,6880.0,6760.0,6372.36,20458.24402051
218,BTC,2020-03-26,6520.13,6795.0,6691.71,6758.18,17456.11705058
219,BTC,2020-03-25,6470.0,6983.31,6766.0,6690.96,31266.36827545
220,BTC,2020-03-24,6403.16,6866.1,6493.58,6766.64,40618.19870698
221,BTC,2020-03-23,5678.2,6641.03,5815.24,6490.63,42437.97070062
222,BTC,2020-03-22,5738.0,6420.0,6198.64,5818.25,28089.48698286
223,BTC,2020-03-21,5851.0,6470.0,6210.47,6198.78,23514.96653599
224,BTC,2020-03-20,5657.0,6990.0,6183.82,6206.1,53024.40103701
225,BTC,2020-03-19,5261.69,6441.37,5413.88,6186.26,54666.67461085
226,BTC,2020-03-18,5001.0,5452.82,5331.71,5413.64,37513.03523454
227,BTC,2020-03-17,4935.6,5569.44,5039.95,5331.71,44347.15487325
228,BTC,2020-03-16,4432.3,5350.3,5346.86,5037.61,80184.03685247
229,BTC,2020-03-15,5085.91,5985.0,5161.16,5345.35,43763.76236813
230,BTC,2020-03-14,5050.0,5669.0,5630.93,5165.25,32760.12278053
231,BTC,2020-03-13,3858.0,5995.0,4857.1,5637.6,130316.64684438
232,BTC,2020-03-12,4644.0,7969.45,7938.05,4857.1,113902.20332904
233,BTC,2020-03-11,7583.27,7987.97,7894.68,7938.05,13647.86513876
234,BTC,2020-03-10,7733.56,8158.25,7934.56,7894.68,17172.47130109
235,BTC,2020-03-09,7630.0,8187.03,8037.73,7934.52,25563.61417462
236,BTC,2020-03-08,8002.2,8901.37,8901.36,8037.76,16591.91410216
237,BTC,2020-03-07,8850.47,9214.67,9158.51,8901.37,6478.25334502
238,BTC,2020-03-06,9000.01,9182.08,9070.18,9158.51,6422.12885254
239,BTC,2020-03-05,8759.99,9174.24,8759.99,9070.17,10073.31421239
240,BTC,2020-03-04,8670.57,8847.0,8757.83,8760.66,5688.58509691
241,BTC,2020-03-03,8635.31,8927.45,8919.21,8757.84,9152.7069265
242,BTC,2020-03-02,8487.33,8973.45,8522.3,8915.0,10216.69254477
243,BTC,2020-03-01,8400.0,8752.34,8523.33,8522.31,7353.13960471
244,BTC,2020-02-29,8520.67,8799.0,8708.61,8525.07,5142.70830477
245,BTC,2020-02-28,8428.8,8899.94,8814.9,8708.89,13643.28590301
246,BTC,2020-02-27,8520.0,8972.92,8778.3,8812.49,14781.02020263
247,BTC,2020-02-26,8602.0,9375.36,9304.99,8778.3,21610.46289952
248,BTC,2020-02-25,9230.0,9681.56,9660.0,9305.0,9370.80406077
249,BTC,2020-02-24,9474.74,10030.0,9965.0,9660.0,11274.83220813
250,BTC,2020-02-23,9667.13,10025.66,9668.23,9965.01,5631.93728472
251,BTC,2020-02-22,9575.01,9722.97,9695.66,9668.23,3301.24362823
252,BTC,2020-02-21,9566.98,9769.66,9610.05,9695.66,7073.36617743
253,BTC,2020-02-20,9393.39,9698.1,9593.48,9610.05,12382.01006133
254,BTC,2020-02-19,9280.98,10315.0,10188.04,9600.08,16637.05014888
255,BTC,2020-02-18,9610.27,10298.25,9700.0,10188.04,11606.56132767
256,BTC,2020-02-17,9467.0,9969.38,9920.52,9700.0,10144.62802455
257,BTC,2020-02-16,9612.12,10048.34,9911.22,9921.0,9430.32887897
258,BTC,2020-02-15,9750.0,10400.0,10371.33,9911.22,12323.28859704
259,BTC,2020-02-14,10102.5,10395.66,10236.49,10371.33,8026.49620683
260,BTC,2020-02-13,10083.1,10522.51,10351.13,10236.49,17101.28534969
261,BTC,2020-02-12,10250.0,10483.86,10270.01,10351.13,13740.9848527
262,BTC,2020-02-11,9706.0,10400.0,9851.78,10270.01,16722.06581913
263,BTC,2020-02-10,9736.0,10199.0,10168.36,9851.78,13249.58715176
264,BTC,2020-02-09,9888.76,10178.91,9905.64,10168.35,9649.74938704
265,BTC,2020-02-08,9653.47,9955.0,9807.92,9905.64,8100.97112281
266,BTC,2020-02-07,9713.99,9885.0,9763.01,9808.05,8516.62840515
267,BTC,2020-02-06,9521.47,9857.0,9613.91,9763.01,12672.13678163
268,BTC,2020-02-05,9150.0,9769.7,9164.33,9613.82,13267.06193659
269,BTC,2020-02-04,9078.05,9350.0,9280.49,9164.33,8190.74898707
270,BTC,2020-02-03,9220.0,9619.95,9325.01,9280.49,11910.28572971
271,BTC,2020-02-02,9140.0,9480.0,9380.18,9323.5,7307.92291459
272,BTC,2020-02-01,9285.01,9458.08,9334.98,9380.18,4387.41986202
273,BTC,2020-01-31,9195.49,9522.5,9502.71,9334.98,9719.06131452
