,Series Name,Period,Frequency,Value,Units
908,"Cushing, OK WTI Spot Price FOB, Daily",20170324,D,47.3,Dollars per Barrel
909,"Cushing, OK WTI Spot Price FOB, Daily",20170323,D,47.0,Dollars per Barrel
910,"Cushing, OK WTI Spot Price FOB, Daily",20170322,D,47.29,Dollars per Barrel
911,"Cushing, OK WTI Spot Price FOB, Daily",20170321,D,47.02,Dollars per Barrel
912,"Cushing, OK WTI Spot Price FOB, Daily",20170320,D,47.79,Dollars per Barrel
913,"Cushing, OK WTI Spot Price FOB, Daily",20170317,D,48.34,Dollars per Barrel
914,"Cushing, OK WTI Spot Price FOB, Daily",20170316,D,48.3,Dollars per Barrel
915,"Cushing, OK WTI Spot Price FOB, Daily",20170315,D,48.34,Dollars per Barrel
916,"Cushing, OK WTI Spot Price FOB, Daily",20170314,D,47.24,Dollars per Barrel
917,"Cushing, OK WTI Spot Price FOB, Daily",20170313,D,47.95,Dollars per Barrel
918,"Cushing, OK WTI Spot Price FOB, Daily",20170310,D,48.05,Dollars per Barrel
919,"Cushing, OK WTI Spot Price FOB, Daily",20170309,D,48.75,Dollars per Barrel
920,"Cushing, OK WTI Spot Price FOB, Daily",20170308,D,49.83,Dollars per Barrel
921,"Cushing, OK WTI Spot Price FOB, Daily",20170307,D,52.68,Dollars per Barrel
922,"Cushing, OK WTI Spot Price FOB, Daily",20170306,D,53.19,Dollars per Barrel
923,"Cushing, OK WTI Spot Price FOB, Daily",20170303,D,53.33,Dollars per Barrel
924,"Cushing, OK WTI Spot Price FOB, Daily",20170302,D,52.63,Dollars per Barrel
925,"Cushing, OK WTI Spot Price FOB, Daily",20170301,D,53.82,Dollars per Barrel
926,"Cushing, OK WTI Spot Price FOB, Daily",20170228,D,54.0,Dollars per Barrel
927,"Cushing, OK WTI Spot Price FOB, Daily",20170227,D,54.04,Dollars per Barrel
928,"Cushing, OK WTI Spot Price FOB, Daily",20170224,D,53.99,Dollars per Barrel
929,"Cushing, OK WTI Spot Price FOB, Daily",20170223,D,54.48,Dollars per Barrel
930,"Cushing, OK WTI Spot Price FOB, Daily",20170222,D,53.61,Dollars per Barrel
931,"Cushing, OK WTI Spot Price FOB, Daily",20170221,D,54.02,Dollars per Barrel
932,"Cushing, OK WTI Spot Price FOB, Daily",20170217,D,53.41,Dollars per Barrel
933,"Cushing, OK WTI Spot Price FOB, Daily",20170216,D,53.41,Dollars per Barrel
934,"Cushing, OK WTI Spot Price FOB, Daily",20170215,D,53.11,Dollars per Barrel
935,"Cushing, OK WTI Spot Price FOB, Daily",20170214,D,53.21,Dollars per Barrel
936,"Cushing, OK WTI Spot Price FOB, Daily",20170213,D,52.96,Dollars per Barrel
937,"Cushing, OK WTI Spot Price FOB, Daily",20170210,D,53.84,Dollars per Barrel
938,"Cushing, OK WTI Spot Price FOB, Daily",20170209,D,52.99,Dollars per Barrel
939,"Cushing, OK WTI Spot Price FOB, Daily",20170208,D,52.37,Dollars per Barrel
940,"Cushing, OK WTI Spot Price FOB, Daily",20170207,D,52.19,Dollars per Barrel
941,"Cushing, OK WTI Spot Price FOB, Daily",20170206,D,53.01,Dollars per Barrel
942,"Cushing, OK WTI Spot Price FOB, Daily",20170203,D,53.81,Dollars per Barrel
943,"Cushing, OK WTI Spot Price FOB, Daily",20170202,D,53.55,Dollars per Barrel
944,"Cushing, OK WTI Spot Price FOB, Daily",20170201,D,53.9,Dollars per Barrel
945,"Cushing, OK WTI Spot Price FOB, Daily",20170131,D,52.75,Dollars per Barrel
946,"Cushing, OK WTI Spot Price FOB, Daily",20170130,D,52.63,Dollars per Barrel
947,"Cushing, OK WTI Spot Price FOB, Daily",20170127,D,53.18,Dollars per Barrel
948,"Cushing, OK WTI Spot Price FOB, Daily",20170126,D,53.24,Dollars per Barrel
949,"Cushing, OK WTI Spot Price FOB, Daily",20170125,D,52.14,Dollars per Barrel
950,"Cushing, OK WTI Spot Price FOB, Daily",20170124,D,52.38,Dollars per Barrel
951,"Cushing, OK WTI Spot Price FOB, Daily",20170123,D,52.77,Dollars per Barrel
952,"Cushing, OK WTI Spot Price FOB, Daily",20170120,D,52.33,Dollars per Barrel
953,"Cushing, OK WTI Spot Price FOB, Daily",20170119,D,51.39,Dollars per Barrel
954,"Cushing, OK WTI Spot Price FOB, Daily",20170118,D,51.12,Dollars per Barrel
955,"Cushing, OK WTI Spot Price FOB, Daily",20170117,D,52.45,Dollars per Barrel
956,"Cushing, OK WTI Spot Price FOB, Daily",20170113,D,52.36,Dollars per Barrel
957,"Cushing, OK WTI Spot Price FOB, Daily",20170112,D,53.01,Dollars per Barrel
958,"Cushing, OK WTI Spot Price FOB, Daily",20170111,D,52.19,Dollars per Barrel
959,"Cushing, OK WTI Spot Price FOB, Daily",20170110,D,50.82,Dollars per Barrel
960,"Cushing, OK WTI Spot Price FOB, Daily",20170109,D,51.95,Dollars per Barrel
961,"Cushing, OK WTI Spot Price FOB, Daily",20170106,D,53.98,Dollars per Barrel
962,"Cushing, OK WTI Spot Price FOB, Daily",20170105,D,53.77,Dollars per Barrel
963,"Cushing, OK WTI Spot Price FOB, Daily",20170104,D,53.26,Dollars per Barrel
964,"Cushing, OK WTI Spot Price FOB, Daily",20170103,D,52.36,Dollars per Barrel
965,"Cushing, OK WTI Spot Price FOB, Daily",20161230,D,53.75,Dollars per Barrel
966,"Cushing, OK WTI Spot Price FOB, Daily",20161229,D,53.8,Dollars per Barrel
967,"Cushing, OK WTI Spot Price FOB, Daily",20161228,D,54.01,Dollars per Barrel
968,"Cushing, OK WTI Spot Price FOB, Daily",20161227,D,52.82,Dollars per Barrel
969,"Cushing, OK WTI Spot Price FOB, Daily",20161223,D,52.01,Dollars per Barrel
970,"Cushing, OK WTI Spot Price FOB, Daily",20161222,D,51.98,Dollars per Barrel
971,"Cushing, OK WTI Spot Price FOB, Daily",20161221,D,51.44,Dollars per Barrel
972,"Cushing, OK WTI Spot Price FOB, Daily",20161220,D,52.22,Dollars per Barrel
973,"Cushing, OK WTI Spot Price FOB, Daily",20161219,D,52.13,Dollars per Barrel
974,"Cushing, OK WTI Spot Price FOB, Daily",20161216,D,51.93,Dollars per Barrel
975,"Cushing, OK WTI Spot Price FOB, Daily",20161215,D,50.9,Dollars per Barrel
976,"Cushing, OK WTI Spot Price FOB, Daily",20161214,D,51.01,Dollars per Barrel
977,"Cushing, OK WTI Spot Price FOB, Daily",20161213,D,52.99,Dollars per Barrel
978,"Cushing, OK WTI Spot Price FOB, Daily",20161212,D,52.74,Dollars per Barrel
979,"Cushing, OK WTI Spot Price FOB, Daily",20161209,D,51.51,Dollars per Barrel
980,"Cushing, OK WTI Spot Price FOB, Daily",20161208,D,50.84,Dollars per Barrel
981,"Cushing, OK WTI Spot Price FOB, Daily",20161207,D,49.85,Dollars per Barrel
982,"Cushing, OK WTI Spot Price FOB, Daily",20161206,D,50.95,Dollars per Barrel
983,"Cushing, OK WTI Spot Price FOB, Daily",20161205,D,51.72,Dollars per Barrel
984,"Cushing, OK WTI Spot Price FOB, Daily",20161202,D,51.7,Dollars per Barrel
985,"Cushing, OK WTI Spot Price FOB, Daily",20161201,D,51.08,Dollars per Barrel
986,"Cushing, OK WTI Spot Price FOB, Daily",20161130,D,49.41,Dollars per Barrel
987,"Cushing, OK WTI Spot Price FOB, Daily",20161129,D,45.29,Dollars per Barrel
988,"Cushing, OK WTI Spot Price FOB, Daily",20161128,D,45.66,Dollars per Barrel
989,"Cushing, OK WTI Spot Price FOB, Daily",20161125,D,46.72,Dollars per Barrel
990,"Cushing, OK WTI Spot Price FOB, Daily",20161123,D,46.72,Dollars per Barrel
991,"Cushing, OK WTI Spot Price FOB, Daily",20161122,D,48.07,Dollars per Barrel
992,"Cushing, OK WTI Spot Price FOB, Daily",20161121,D,47.48,Dollars per Barrel
993,"Cushing, OK WTI Spot Price FOB, Daily",20161118,D,45.69,Dollars per Barrel
994,"Cushing, OK WTI Spot Price FOB, Daily",20161117,D,45.37,Dollars per Barrel
995,"Cushing, OK WTI Spot Price FOB, Daily",20161116,D,45.56,Dollars per Barrel
996,"Cushing, OK WTI Spot Price FOB, Daily",20161115,D,45.86,Dollars per Barrel
997,"Cushing, OK WTI Spot Price FOB, Daily",20161114,D,43.29,Dollars per Barrel
998,"Cushing, OK WTI Spot Price FOB, Daily",20161111,D,43.39,Dollars per Barrel
999,"Cushing, OK WTI Spot Price FOB, Daily",20161110,D,44.62,Dollars per Barrel
1000,"Cushing, OK WTI Spot Price FOB, Daily",20161109,D,45.2,Dollars per Barrel
1001,"Cushing, OK WTI Spot Price FOB, Daily",20161108,D,44.96,Dollars per Barrel
1002,"Cushing, OK WTI Spot Price FOB, Daily",20161107,D,44.88,Dollars per Barrel
1003,"Cushing, OK WTI Spot Price FOB, Daily",20161104,D,44.07,Dollars per Barrel
1004,"Cushing, OK WTI Spot Price FOB, Daily",20161103,D,44.66,Dollars per Barrel
1005,"Cushing, OK WTI Spot Price FOB, Daily",20161102,D,45.32,Dollars per Barrel
1006,"Cushing, OK WTI Spot Price FOB, Daily",20161101,D,46.66,Dollars per Barrel
1007,"Cushing, OK WTI Spot Price FOB, Daily",20161031,D,46.83,Dollars per Barrel
1008,"Cushing, OK WTI Spot Price FOB, Daily",20161028,D,48.72,Dollars per Barrel
1009,"Cushing, OK WTI Spot Price FOB, Daily",20161027,D,49.71,Dollars per Barrel
1010,"Cushing, OK WTI Spot Price FOB, Daily",20161026,D,48.75,Dollars per Barrel
1011,"Cushing, OK WTI Spot Price FOB, Daily",20161025,D,49.45,Dollars per Barrel
1012,"Cushing, OK WTI Spot Price FOB, Daily",20161024,D,50.18,Dollars per Barrel
1013,"Cushing, OK WTI Spot Price FOB, Daily",20161021,D,50.61,Dollars per Barrel
1014,"Cushing, OK WTI Spot Price FOB, Daily",20161020,D,50.31,Dollars per Barrel
1015,"Cushing, OK WTI Spot Price FOB, Daily",20161019,D,51.59,Dollars per Barrel
1016,"Cushing, OK WTI Spot Price FOB, Daily",20161018,D,50.3,Dollars per Barrel
1017,"Cushing, OK WTI Spot Price FOB, Daily",20161017,D,49.97,Dollars per Barrel
1018,"Cushing, OK WTI Spot Price FOB, Daily",20161014,D,50.35,Dollars per Barrel
1019,"Cushing, OK WTI Spot Price FOB, Daily",20161013,D,50.47,Dollars per Barrel
1020,"Cushing, OK WTI Spot Price FOB, Daily",20161012,D,50.14,Dollars per Barrel
1021,"Cushing, OK WTI Spot Price FOB, Daily",20161011,D,50.72,Dollars per Barrel
1022,"Cushing, OK WTI Spot Price FOB, Daily",20161010,D,49.76,Dollars per Barrel
1023,"Cushing, OK WTI Spot Price FOB, Daily",20161007,D,49.76,Dollars per Barrel
1024,"Cushing, OK WTI Spot Price FOB, Daily",20161006,D,50.44,Dollars per Barrel
1025,"Cushing, OK WTI Spot Price FOB, Daily",20161005,D,49.75,Dollars per Barrel
1026,"Cushing, OK WTI Spot Price FOB, Daily",20161004,D,48.67,Dollars per Barrel
1027,"Cushing, OK WTI Spot Price FOB, Daily",20161003,D,48.8,Dollars per Barrel
1028,"Cushing, OK WTI Spot Price FOB, Daily",20160930,D,47.72,Dollars per Barrel
1029,"Cushing, OK WTI Spot Price FOB, Daily",20160929,D,47.72,Dollars per Barrel
1030,"Cushing, OK WTI Spot Price FOB, Daily",20160928,D,47.07,Dollars per Barrel
1031,"Cushing, OK WTI Spot Price FOB, Daily",20160927,D,44.65,Dollars per Barrel
1032,"Cushing, OK WTI Spot Price FOB, Daily",20160926,D,45.6,Dollars per Barrel
1033,"Cushing, OK WTI Spot Price FOB, Daily",20160923,D,44.36,Dollars per Barrel
1034,"Cushing, OK WTI Spot Price FOB, Daily",20160922,D,46.1,Dollars per Barrel
1035,"Cushing, OK WTI Spot Price FOB, Daily",20160921,D,45.33,Dollars per Barrel
1036,"Cushing, OK WTI Spot Price FOB, Daily",20160920,D,43.85,Dollars per Barrel
1037,"Cushing, OK WTI Spot Price FOB, Daily",20160919,D,43.34,Dollars per Barrel
1038,"Cushing, OK WTI Spot Price FOB, Daily",20160916,D,43.04,Dollars per Barrel
1039,"Cushing, OK WTI Spot Price FOB, Daily",20160915,D,43.85,Dollars per Barrel
1040,"Cushing, OK WTI Spot Price FOB, Daily",20160914,D,43.62,Dollars per Barrel
1041,"Cushing, OK WTI Spot Price FOB, Daily",20160913,D,44.91,Dollars per Barrel
1042,"Cushing, OK WTI Spot Price FOB, Daily",20160912,D,46.28,Dollars per Barrel
1043,"Cushing, OK WTI Spot Price FOB, Daily",20160909,D,45.88,Dollars per Barrel
1044,"Cushing, OK WTI Spot Price FOB, Daily",20160908,D,47.63,Dollars per Barrel
1045,"Cushing, OK WTI Spot Price FOB, Daily",20160907,D,45.47,Dollars per Barrel
1046,"Cushing, OK WTI Spot Price FOB, Daily",20160906,D,44.85,Dollars per Barrel
1047,"Cushing, OK WTI Spot Price FOB, Daily",20160905,D,44.39,Dollars per Barrel
1048,"Cushing, OK WTI Spot Price FOB, Daily",20160902,D,44.39,Dollars per Barrel
1049,"Cushing, OK WTI Spot Price FOB, Daily",20160901,D,43.17,Dollars per Barrel
1050,"Cushing, OK WTI Spot Price FOB, Daily",20160831,D,44.68,Dollars per Barrel
1051,"Cushing, OK WTI Spot Price FOB, Daily",20160830,D,46.32,Dollars per Barrel
1052,"Cushing, OK WTI Spot Price FOB, Daily",20160829,D,46.97,Dollars per Barrel
1053,"Cushing, OK WTI Spot Price FOB, Daily",20160826,D,47.64,Dollars per Barrel
1054,"Cushing, OK WTI Spot Price FOB, Daily",20160825,D,46.97,Dollars per Barrel
1055,"Cushing, OK WTI Spot Price FOB, Daily",20160824,D,46.29,Dollars per Barrel
1056,"Cushing, OK WTI Spot Price FOB, Daily",20160823,D,47.54,Dollars per Barrel
1057,"Cushing, OK WTI Spot Price FOB, Daily",20160822,D,46.8,Dollars per Barrel
1058,"Cushing, OK WTI Spot Price FOB, Daily",20160819,D,48.48,Dollars per Barrel
1059,"Cushing, OK WTI Spot Price FOB, Daily",20160818,D,48.2,Dollars per Barrel
1060,"Cushing, OK WTI Spot Price FOB, Daily",20160817,D,46.81,Dollars per Barrel
1061,"Cushing, OK WTI Spot Price FOB, Daily",20160816,D,46.57,Dollars per Barrel
1062,"Cushing, OK WTI Spot Price FOB, Daily",20160815,D,45.72,Dollars per Barrel
1063,"Cushing, OK WTI Spot Price FOB, Daily",20160812,D,44.47,Dollars per Barrel
1064,"Cushing, OK WTI Spot Price FOB, Daily",20160811,D,43.51,Dollars per Barrel
1065,"Cushing, OK WTI Spot Price FOB, Daily",20160810,D,41.75,Dollars per Barrel
1066,"Cushing, OK WTI Spot Price FOB, Daily",20160809,D,42.78,Dollars per Barrel
1067,"Cushing, OK WTI Spot Price FOB, Daily",20160808,D,43.06,Dollars per Barrel
1068,"Cushing, OK WTI Spot Price FOB, Daily",20160805,D,41.83,Dollars per Barrel
1069,"Cushing, OK WTI Spot Price FOB, Daily",20160804,D,41.92,Dollars per Barrel
1070,"Cushing, OK WTI Spot Price FOB, Daily",20160803,D,40.8,Dollars per Barrel
1071,"Cushing, OK WTI Spot Price FOB, Daily",20160802,D,39.5,Dollars per Barrel
1072,"Cushing, OK WTI Spot Price FOB, Daily",20160801,D,40.05,Dollars per Barrel
1073,"Cushing, OK WTI Spot Price FOB, Daily",20160729,D,41.54,Dollars per Barrel
1074,"Cushing, OK WTI Spot Price FOB, Daily",20160728,D,41.13,Dollars per Barrel
1075,"Cushing, OK WTI Spot Price FOB, Daily",20160727,D,41.9,Dollars per Barrel
1076,"Cushing, OK WTI Spot Price FOB, Daily",20160726,D,42.16,Dollars per Barrel
1077,"Cushing, OK WTI Spot Price FOB, Daily",20160725,D,42.4,Dollars per Barrel
1078,"Cushing, OK WTI Spot Price FOB, Daily",20160722,D,43.41,Dollars per Barrel
1079,"Cushing, OK WTI Spot Price FOB, Daily",20160721,D,43.96,Dollars per Barrel
1080,"Cushing, OK WTI Spot Price FOB, Daily",20160720,D,44.96,Dollars per Barrel
1081,"Cushing, OK WTI Spot Price FOB, Daily",20160719,D,44.64,Dollars per Barrel
1082,"Cushing, OK WTI Spot Price FOB, Daily",20160718,D,45.23,Dollars per Barrel
1083,"Cushing, OK WTI Spot Price FOB, Daily",20160715,D,45.93,Dollars per Barrel
1084,"Cushing, OK WTI Spot Price FOB, Daily",20160714,D,45.64,Dollars per Barrel
1085,"Cushing, OK WTI Spot Price FOB, Daily",20160713,D,44.87,Dollars per Barrel
1086,"Cushing, OK WTI Spot Price FOB, Daily",20160712,D,46.82,Dollars per Barrel
1087,"Cushing, OK WTI Spot Price FOB, Daily",20160711,D,44.73,Dollars per Barrel
1088,"Cushing, OK WTI Spot Price FOB, Daily",20160708,D,45.37,Dollars per Barrel
1089,"Cushing, OK WTI Spot Price FOB, Daily",20160707,D,45.22,Dollars per Barrel
1090,"Cushing, OK WTI Spot Price FOB, Daily",20160706,D,47.37,Dollars per Barrel
1091,"Cushing, OK WTI Spot Price FOB, Daily",20160705,D,46.73,Dollars per Barrel
1092,"Cushing, OK WTI Spot Price FOB, Daily",20160701,D,49.02,Dollars per Barrel
1093,"Cushing, OK WTI Spot Price FOB, Daily",20160630,D,48.27,Dollars per Barrel
1094,"Cushing, OK WTI Spot Price FOB, Daily",20160629,D,49.85,Dollars per Barrel
1095,"Cushing, OK WTI Spot Price FOB, Daily",20160628,D,47.93,Dollars per Barrel
1096,"Cushing, OK WTI Spot Price FOB, Daily",20160627,D,45.8,Dollars per Barrel
1097,"Cushing, OK WTI Spot Price FOB, Daily",20160624,D,46.7,Dollars per Barrel
1098,"Cushing, OK WTI Spot Price FOB, Daily",20160623,D,49.34,Dollars per Barrel
1099,"Cushing, OK WTI Spot Price FOB, Daily",20160622,D,49.16,Dollars per Barrel
1100,"Cushing, OK WTI Spot Price FOB, Daily",20160621,D,48.95,Dollars per Barrel
1101,"Cushing, OK WTI Spot Price FOB, Daily",20160620,D,49.4,Dollars per Barrel
1102,"Cushing, OK WTI Spot Price FOB, Daily",20160617,D,48.0,Dollars per Barrel
1103,"Cushing, OK WTI Spot Price FOB, Daily",20160616,D,46.14,Dollars per Barrel
1104,"Cushing, OK WTI Spot Price FOB, Daily",20160615,D,47.92,Dollars per Barrel
1105,"Cushing, OK WTI Spot Price FOB, Daily",20160614,D,48.49,Dollars per Barrel
1106,"Cushing, OK WTI Spot Price FOB, Daily",20160613,D,48.89,Dollars per Barrel
1107,"Cushing, OK WTI Spot Price FOB, Daily",20160610,D,49.09,Dollars per Barrel
1108,"Cushing, OK WTI Spot Price FOB, Daily",20160609,D,50.52,Dollars per Barrel
1109,"Cushing, OK WTI Spot Price FOB, Daily",20160608,D,51.23,Dollars per Barrel
1110,"Cushing, OK WTI Spot Price FOB, Daily",20160607,D,50.37,Dollars per Barrel
1111,"Cushing, OK WTI Spot Price FOB, Daily",20160606,D,49.71,Dollars per Barrel
1112,"Cushing, OK WTI Spot Price FOB, Daily",20160603,D,48.69,Dollars per Barrel
1113,"Cushing, OK WTI Spot Price FOB, Daily",20160602,D,49.14,Dollars per Barrel
1114,"Cushing, OK WTI Spot Price FOB, Daily",20160601,D,49.07,Dollars per Barrel
1115,"Cushing, OK WTI Spot Price FOB, Daily",20160531,D,49.1,Dollars per Barrel
1116,"Cushing, OK WTI Spot Price FOB, Daily",20160527,D,49.36,Dollars per Barrel
1117,"Cushing, OK WTI Spot Price FOB, Daily",20160526,D,49.0,Dollars per Barrel
1118,"Cushing, OK WTI Spot Price FOB, Daily",20160525,D,49.1,Dollars per Barrel
1119,"Cushing, OK WTI Spot Price FOB, Daily",20160524,D,48.04,Dollars per Barrel
1120,"Cushing, OK WTI Spot Price FOB, Daily",20160523,D,48.12,Dollars per Barrel
1121,"Cushing, OK WTI Spot Price FOB, Daily",20160520,D,47.67,Dollars per Barrel
1122,"Cushing, OK WTI Spot Price FOB, Daily",20160519,D,48.16,Dollars per Barrel
1123,"Cushing, OK WTI Spot Price FOB, Daily",20160518,D,48.12,Dollars per Barrel
1124,"Cushing, OK WTI Spot Price FOB, Daily",20160517,D,48.29,Dollars per Barrel
1125,"Cushing, OK WTI Spot Price FOB, Daily",20160516,D,47.72,Dollars per Barrel
1126,"Cushing, OK WTI Spot Price FOB, Daily",20160513,D,46.22,Dollars per Barrel
1127,"Cushing, OK WTI Spot Price FOB, Daily",20160512,D,46.64,Dollars per Barrel
1128,"Cushing, OK WTI Spot Price FOB, Daily",20160511,D,46.21,Dollars per Barrel
1129,"Cushing, OK WTI Spot Price FOB, Daily",20160510,D,44.68,Dollars per Barrel
1130,"Cushing, OK WTI Spot Price FOB, Daily",20160509,D,43.45,Dollars per Barrel
1131,"Cushing, OK WTI Spot Price FOB, Daily",20160506,D,44.58,Dollars per Barrel
1132,"Cushing, OK WTI Spot Price FOB, Daily",20160505,D,44.33,Dollars per Barrel
1133,"Cushing, OK WTI Spot Price FOB, Daily",20160504,D,43.77,Dollars per Barrel
1134,"Cushing, OK WTI Spot Price FOB, Daily",20160503,D,43.65,Dollars per Barrel
1135,"Cushing, OK WTI Spot Price FOB, Daily",20160502,D,44.75,Dollars per Barrel
1136,"Cushing, OK WTI Spot Price FOB, Daily",20160429,D,45.98,Dollars per Barrel
1137,"Cushing, OK WTI Spot Price FOB, Daily",20160428,D,46.03,Dollars per Barrel
1138,"Cushing, OK WTI Spot Price FOB, Daily",20160427,D,45.29,Dollars per Barrel
1139,"Cushing, OK WTI Spot Price FOB, Daily",20160426,D,42.52,Dollars per Barrel
1140,"Cushing, OK WTI Spot Price FOB, Daily",20160425,D,41.67,Dollars per Barrel
1141,"Cushing, OK WTI Spot Price FOB, Daily",20160422,D,42.76,Dollars per Barrel
1142,"Cushing, OK WTI Spot Price FOB, Daily",20160421,D,43.18,Dollars per Barrel
1143,"Cushing, OK WTI Spot Price FOB, Daily",20160420,D,42.72,Dollars per Barrel
1144,"Cushing, OK WTI Spot Price FOB, Daily",20160419,D,40.88,Dollars per Barrel
1145,"Cushing, OK WTI Spot Price FOB, Daily",20160418,D,39.74,Dollars per Barrel
1146,"Cushing, OK WTI Spot Price FOB, Daily",20160415,D,40.4,Dollars per Barrel
1147,"Cushing, OK WTI Spot Price FOB, Daily",20160414,D,41.45,Dollars per Barrel
1148,"Cushing, OK WTI Spot Price FOB, Daily",20160413,D,41.7,Dollars per Barrel
1149,"Cushing, OK WTI Spot Price FOB, Daily",20160412,D,42.12,Dollars per Barrel
1150,"Cushing, OK WTI Spot Price FOB, Daily",20160411,D,40.46,Dollars per Barrel
1151,"Cushing, OK WTI Spot Price FOB, Daily",20160408,D,39.74,Dollars per Barrel
1152,"Cushing, OK WTI Spot Price FOB, Daily",20160407,D,37.3,Dollars per Barrel
1153,"Cushing, OK WTI Spot Price FOB, Daily",20160406,D,37.74,Dollars per Barrel
1154,"Cushing, OK WTI Spot Price FOB, Daily",20160405,D,34.52,Dollars per Barrel
1155,"Cushing, OK WTI Spot Price FOB, Daily",20160404,D,34.3,Dollars per Barrel
1156,"Cushing, OK WTI Spot Price FOB, Daily",20160401,D,35.36,Dollars per Barrel
1157,"Cushing, OK WTI Spot Price FOB, Daily",20160331,D,36.94,Dollars per Barrel
1158,"Cushing, OK WTI Spot Price FOB, Daily",20160330,D,36.91,Dollars per Barrel
1159,"Cushing, OK WTI Spot Price FOB, Daily",20160329,D,36.91,Dollars per Barrel
1160,"Cushing, OK WTI Spot Price FOB, Daily",20160328,D,37.99,Dollars per Barrel
1161,"Cushing, OK WTI Spot Price FOB, Daily",20160324,D,38.14,Dollars per Barrel
1162,"Cushing, OK WTI Spot Price FOB, Daily",20160323,D,38.28,Dollars per Barrel
1163,"Cushing, OK WTI Spot Price FOB, Daily",20160322,D,41.45,Dollars per Barrel
1164,"Cushing, OK WTI Spot Price FOB, Daily",20160321,D,39.91,Dollars per Barrel
1165,"Cushing, OK WTI Spot Price FOB, Daily",20160318,D,39.47,Dollars per Barrel
1166,"Cushing, OK WTI Spot Price FOB, Daily",20160317,D,40.17,Dollars per Barrel
1167,"Cushing, OK WTI Spot Price FOB, Daily",20160316,D,38.43,Dollars per Barrel
1168,"Cushing, OK WTI Spot Price FOB, Daily",20160315,D,36.32,Dollars per Barrel
1169,"Cushing, OK WTI Spot Price FOB, Daily",20160314,D,37.2,Dollars per Barrel
1170,"Cushing, OK WTI Spot Price FOB, Daily",20160311,D,38.51,Dollars per Barrel
1171,"Cushing, OK WTI Spot Price FOB, Daily",20160310,D,37.77,Dollars per Barrel
1172,"Cushing, OK WTI Spot Price FOB, Daily",20160309,D,37.62,Dollars per Barrel
1173,"Cushing, OK WTI Spot Price FOB, Daily",20160308,D,36.67,Dollars per Barrel
1174,"Cushing, OK WTI Spot Price FOB, Daily",20160307,D,37.9,Dollars per Barrel
1175,"Cushing, OK WTI Spot Price FOB, Daily",20160304,D,35.91,Dollars per Barrel
1176,"Cushing, OK WTI Spot Price FOB, Daily",20160303,D,34.56,Dollars per Barrel
1177,"Cushing, OK WTI Spot Price FOB, Daily",20160302,D,34.57,Dollars per Barrel
1178,"Cushing, OK WTI Spot Price FOB, Daily",20160301,D,34.39,Dollars per Barrel
1179,"Cushing, OK WTI Spot Price FOB, Daily",20160229,D,32.74,Dollars per Barrel
1180,"Cushing, OK WTI Spot Price FOB, Daily",20160226,D,31.65,Dollars per Barrel
1181,"Cushing, OK WTI Spot Price FOB, Daily",20160225,D,31.4,Dollars per Barrel
1182,"Cushing, OK WTI Spot Price FOB, Daily",20160224,D,30.35,Dollars per Barrel
1183,"Cushing, OK WTI Spot Price FOB, Daily",20160223,D,31.84,Dollars per Barrel
1184,"Cushing, OK WTI Spot Price FOB, Daily",20160222,D,31.37,Dollars per Barrel
1185,"Cushing, OK WTI Spot Price FOB, Daily",20160219,D,29.59,Dollars per Barrel
1186,"Cushing, OK WTI Spot Price FOB, Daily",20160218,D,30.77,Dollars per Barrel
1187,"Cushing, OK WTI Spot Price FOB, Daily",20160217,D,30.68,Dollars per Barrel
1188,"Cushing, OK WTI Spot Price FOB, Daily",20160216,D,29.05,Dollars per Barrel
1189,"Cushing, OK WTI Spot Price FOB, Daily",20160212,D,29.32,Dollars per Barrel
1190,"Cushing, OK WTI Spot Price FOB, Daily",20160211,D,26.19,Dollars per Barrel
1191,"Cushing, OK WTI Spot Price FOB, Daily",20160210,D,27.54,Dollars per Barrel
1192,"Cushing, OK WTI Spot Price FOB, Daily",20160209,D,27.96,Dollars per Barrel
1193,"Cushing, OK WTI Spot Price FOB, Daily",20160208,D,29.71,Dollars per Barrel
1194,"Cushing, OK WTI Spot Price FOB, Daily",20160205,D,30.86,Dollars per Barrel
1195,"Cushing, OK WTI Spot Price FOB, Daily",20160204,D,31.63,Dollars per Barrel
1196,"Cushing, OK WTI Spot Price FOB, Daily",20160203,D,32.29,Dollars per Barrel
1197,"Cushing, OK WTI Spot Price FOB, Daily",20160202,D,29.9,Dollars per Barrel
1198,"Cushing, OK WTI Spot Price FOB, Daily",20160201,D,31.62,Dollars per Barrel
1199,"Cushing, OK WTI Spot Price FOB, Daily",20160129,D,33.66,Dollars per Barrel
1200,"Cushing, OK WTI Spot Price FOB, Daily",20160128,D,33.21,Dollars per Barrel
1201,"Cushing, OK WTI Spot Price FOB, Daily",20160127,D,32.32,Dollars per Barrel
1202,"Cushing, OK WTI Spot Price FOB, Daily",20160126,D,29.54,Dollars per Barrel
1203,"Cushing, OK WTI Spot Price FOB, Daily",20160125,D,30.31,Dollars per Barrel
1204,"Cushing, OK WTI Spot Price FOB, Daily",20160122,D,32.07,Dollars per Barrel
1205,"Cushing, OK WTI Spot Price FOB, Daily",20160121,D,29.55,Dollars per Barrel
1206,"Cushing, OK WTI Spot Price FOB, Daily",20160120,D,26.68,Dollars per Barrel
